1973,2017
1974,2018
1975,2019
1976,2020
1977,2017
1978,2021
1979,2022
1980,2016
1981,2016
1982,2016
1983,2016
1984,2016
1985,2023
1986,2017
1987,2016
1988,2017
1989,0
1990,0
1991,2026
1992,2017
1993,2019
1994,2018
1995,2018
1996,2018
1997,2018
1998,2016
1999,2016
2000,2016
2001,2021
2002,2017
2003,2025
2004,2016
2005,2018
2006,2018
2007,2018
2008,2021
2009,2016
2010,2016
2011,2017
2012,2017
2013,2017
2014,2017
2015,2018
2016,2027
2017,2028
2018,2028
2019,2017
2020,2016
2021,2016
2022,2016
2023,2018
2024,2016
2025,2020
2026,2017
2027,2017
2028,2016
2029,2016
2030,2024
2031,2024
2032,2016
2033,2018
2034,2016
2035,2019
2036,2020
2037,2020
2038,2020
2039,2029
2040,2046
2041,2042
2042,2047
2043,2017
2044,2025
2045,2025
2046,2025
2047,2025
2048,2047
2049,2028
2050,2017
2051,2029
2052,2021
2053,2017
2054,2017
2055,2017
2056,2017
2057,2031
2058,2022
2059,2018
2060,2021
2061,2021
2062,2024
2063,2017
2064,2017
2065,2019
2066,2017
2067,2017
2068,2016
2069,2022
2070,2023
2071,2016
2072,2016
2073,2019
2074,2019
2075,2017
2076,0
2077,2016
2078,0
2079,0
2080,2017
2081,2017
2082,2020
2083,2022
2084,2016
2085,2019
2086,2019
2087,2016
2088,2029
2089,2016
2090,2024
2091,2017
2092,2017
2093,2031
2094,2022
2095,2016
2096,2016
2097,2017
2098,2025
2099,2018
2100,2017
2101,2017
2102,2023
2103,2017
2104,2018
2105,2018
2106,2016
2107,2020
2108,2026
2109,2017
2110,2018
2111,2016
2112,2029
2113,2024
2114,2017
2115,2019
2116,2023
2117,2018
2118,2016
2119,2017
2120,2020
2121,2017
2122,2017
2123,2016
2124,2016
2125,2017
2126,2024
2127,2021
2128,2017
2129,2019
2130,2019
2131,2016
2132,2020
2133,2020
2134,2038
2135,2021
2136,2047
2137,2042
2138,2028
2139,2019
2140,2025
2141,2025
2142,2025
2143,2047
2144,2028
2145,2017
2146,2016
2147,2017
2148,2017
2149,2016
2150,2018
2151,2018
2152,2017
2153,2018
2154,2018
2155,2021
2156,2021
2157,2017
2158,2017
2159,2017
2160,2017
2161,2017
2162,2016
2163,2016
2164,2016
2165,2016
2166,2017
2167,2017
2168,2016
2169,2016
2170,2016
2171,2016
2172,2017
2173,2030
2174,2030
2175,2017
2176,2020
2177,2020
2178,2019
2179,2016
2180,2017
2181,2017
2182,2018
2183,2017
2184,2018
2185,2017
2186,2016
2187,2017
2188,2018
2189,2018
2190,2017
2191,2017
2192,2017
2193,2017
2194,2017
2195,2023
2196,2023
2197,2017
2198,2016
2199,2018
2200,2018
2201,2019
2202,2016
2203,2019
2204,2017
2205,2017
2206,2017
2207,2020
2208,2021
2209,2022
2210,2016
2211,2017
2212,2019
2213,2016
2214,2018
2215,2016
2216,2016
2217,2016
2218,2017
2219,2017
2220,2016
2221,2017
2222,2016
2223,2017
2224,2016
2225,2016
2226,2018
2227,2041
2228,2021
2229,2019
2230,2017
2231,2041
2232,2023
2233,2023
2234,2018
2235,2047
2236,2017
2237,2017
2238,2025
2239,0
2240,0
2241,2016
2242,2017
2243,2017
2244,2017
2245,2018
2246,2017
2247,2016
2248,2017
2249,2017
2250,2017
2251,2017
2252,2020
2253,2016
2254,2016
2255,2018
2256,2016
2257,2016
2258,2017
2259,2022
2260,2016
2261,2016
2262,2016
2263,2017
2264,2016
2265,2030
2266,2017
2267,2030
2268,2023
2269,2019
2270,2017
2271,2022
2272,2032
2273,2018
2274,2044
2275,2017
2276,2016
2277,2016
2278,2023
2279,2018
2280,2017
2281,2017
2282,2017
2283,2017
2284,2017
2285,2017
2286,2017
2287,2020
2288,2018
2289,2017
2290,2017
2291,2022
2292,2017
2293,2017
2294,2017
2295,2017
2296,2016
2297,2016
2298,2016
2299,2026
2300,2022
2301,2017
2302,2016
2303,2017
2304,2018
2305,2016
2306,2020
2307,2016
2308,2016
2309,2022
2310,2017
2311,2018
2312,2024
2313,2024
2314,2016
2315,2016
2316,2029
2317,2016
2318,2028
2319,2016
2320,2016
2321,2020
2322,2039
2323,2030
2324,2028
2325,2023
2326,2039
2327,2017
2328,2027
2329,2021
2330,2027
2331,2028
2332,2017
2333,2017
2334,2023
2335,2019
2336,2017
2337,2028
2338,2022
2339,2019
2340,2018
2341,2016
2342,2016
2343,2016
2344,2016
2345,2016
2346,2023
2347,2016
2348,2017
2349,2025
2350,2022
2351,2017
2352,2016
2353,2019
2354,2018
2355,2030
2356,2023
2357,2030
2358,2029
2359,2022
2360,2025
2361,2025
2362,2016
2363,2018
2364,2018
2365,2016
2366,2016
2367,2023
2368,2023
2369,2017
2370,2017
2371,2017
2372,2017
2373,2016
2374,2020
2375,2017
2376,2017
2377,2017
2378,2017
2379,2022
2380,2020
2381,2017
2382,2016
2383,2016
2384,2016
2385,2016
2386,2027
2387,2016
2388,2016
2389,2019
2390,2016
2391,2016
2392,2032
2393,2016
2394,2019
2395,2029
2396,2029
2397,2016
2398,2017
2399,2018
2400,2018
2401,2024
2402,2024
2403,2016
2404,2016
2405,2016
2406,2016
2407,2020
2408,2018
2409,2028
2410,2028
2411,2028
2412,2039
2413,2039
2414,2039
2415,2016
2416,2021
2417,2027
2418,2033
2419,2020
2420,2017
2421,0
2422,2016
2423,2017
2424,2017
2425,2016
2426,2016
2427,2026
2428,2022
2429,2020
2430,2017
2431,2018
2432,2017
2433,2022
2434,2019
2435,2022
2436,2017
2437,2017
2438,2021
2439,2032
2440,2019
2441,2019
2442,2016
2443,2029
2444,2027
2445,2020
2446,2024
2447,2024
2448,2017
2449,2037
2450,2032
2451,2016
2452,2024
2453,2020
2454,2023
2455,2017
2456,2020
2457,2016
2458,2017
2459,2017
2460,2018
2461,2017
2462,2017
2463,2017
2464,2017
2465,2016
2466,2016
2467,2016
2468,2016
2469,2016
2470,2016
2471,2028
2472,2019
2473,2018
2474,2016
2475,2027
2476,2032
2477,2018
2478,2018
2479,2016
2480,2018
2481,2016
2482,2018
2483,2018
2484,2031
2485,2018
2486,2016
2487,2016
2488,2016
2489,2016
2490,2024
2491,2024
2492,2024
2493,2028
2494,2018
2495,2029
2496,2039
2497,2039
2498,2039
2499,2027
2500,2027
2501,2017
2502,2017
2503,2018
2504,2022
2505,2022
2506,2024
2507,2022
2508,2016
2509,2022
2510,2016
2511,2016
2512,2019
2513,2016
2514,2017
2515,2016
2516,2022
2517,2022
2518,2018
2519,2019
